"VIRTUAL_TIME","NODE_ID","EVENT_TYPE","GLOBAL_SOURCE","LOCAL_SOURCE","LOCAL_TARGET","GLOBAL_TARGET","X_COOR","Y_COOR","RANGE","LOST","ERROR","DETAILS"
"398","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"398","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"398","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"400","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"400","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"406","","events.TCIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"406","","events.TCIntervalEndEvent","","","","","","","","","true",
"406","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","","","","","","","","","true",
"406","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","","","","","","","","","true",
"406","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"406","","events.TCIntervalEndEvent","","","","","","","","","true",
"406","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.TCIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","messages.TCMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","messages.TCMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","messages.TCMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","messages.TCMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"406","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"406","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"408","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"408","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"408","0d9dd058-cb88-4e66-8223-dfd73bfaa174","NODE_MOVE","","","","","64","36","","","",""
"408","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"408","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"427","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"427","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"432","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"432","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"438","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"438","","events.HelloIntervalEndEvent","","","","","","","","","true",
"438","","events.HelloIntervalEndEvent","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"438","","events.TCIntervalEndEvent","","","","","","","","","true",
"438","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"438","","events.HelloIntervalEndEvent","","","","","","","","","true",
"438","","events.TCIntervalEndEvent","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","events.HelloIntervalEndEvent","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"438","","events.TCIntervalEndEvent","","","","","","","","","true",
"438","","messages.HelloMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","messages.TCMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","messages.TCMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","messages.HelloMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","events.TCIntervalEndEvent","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","messages.TCMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"438","","messages.TCMessage","df01c37a-f283-4511-902d-080331cea5b6","","","","","","","","",""
"447","","messages.TCMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","true","Station doesn't exist"
"447","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","true","Station doesn't exist"
"447","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"447","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"447","1c684cd4-2fde-4b2f-b927-2987a2201ce0","NODE_CREATE","","","","","39","72","","","",""
"447","","messages.TCMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"447","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"447","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"447","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"464","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","messages.HelloMessage","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","messages.HelloMessage","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","messages.HelloMessage","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"464","","messages.HelloMessage","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"467","df01c37a-f283-4511-902d-080331cea5b6","NODE_DESTROY","","","","","20","95","","","",""
"473","","messages.TCMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","true","Station doesn't exist"
"473","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","NODE_CREATE","","","","","82","43","","","",""
"473","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"473","","messages.TCMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"473","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"473","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"473","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"473","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"473","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"477","","events.TCIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","events.TCIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","messages.TCMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","messages.TCMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","messages.TCMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","messages.TCMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"477","","events.HelloIntervalEndEvent","","","","","","","","","true",
"477","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"477","","events.TCIntervalEndEvent","","","","","","","","","true",
"477","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"477","","events.HelloIntervalEndEvent","","","","","","","","","true",
"477","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"477","","events.TCIntervalEndEvent","","","","","","","","","true",
"477","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"477","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"481","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"481","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"492","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"492","aaefe42f-05f9-48d2-8e97-7987afc75476","NODE_MOVE","","","","","46","26","","","",""
"492","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"492","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"492","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"498","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"498","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"500","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"500","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"506","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"506","","messages.HelloMessage","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"508","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"508","","events.HelloIntervalEndEvent","","","","","","","","","true",
"508","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"508","","events.TCIntervalEndEvent","","","","","","","","","true",
"508","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"508","","events.HelloIntervalEndEvent","","","","","","","","","true",
"508","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"508","","events.TCIntervalEndEvent","","","","","","","","","true",
"517","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
